Letter,Drug Name,Price,Prescription Required (hkt-küb),Prosp,Active Ingredient,ATC Code,Prescription Status,Pharmaceutical Company,Barcode,Last Update Date,Detail Page URL,Nasıl Kullanılmalı?,Hangi Hastalıklar İçin Kullanılır?
A,"ADEMPAS 0,5 MG 42 FILM KAPLI TABLET","9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090198,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADEMPAS 1 MG 42 FILM KAPLI TABLET,"9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090211,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADEMPAS 1,5 MG 42 FILM KAPLI TABLET","9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090235,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADEMPAS 2 MG 42 FILM KAPLI TABLET,"9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090297,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADEMPAS 2,5 MG 42 FILM KAPLI TABLET","9.902,59",Yes,No,riociguat,C02KX05,Kisitlanmiş Beyaz Reçete ile satılır.,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8699546090273,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADENOSIN-L.M. 5 MG/ML ENJ/INF. ICIN COZ. ICEREN 2 ML 10 AMPUL,"1.514,68",Yes,No,adenozin,C01EB10,Beyaz Reçete ile satılır.,ABFEN FARMA SAN. VE TİC.LTD.ŞTİ.,8699220750011,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADENURIC 120 MG 28 FILM KAPLI TABLET,"520,64",Yes,No,febuksostat,febuksostat,Beyaz Reçete ile satılır.,MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,8699832090604,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADENURIC 80 MG 28 FILM KAPLI TABLET,"348,28",Yes,No,febuksostat,febuksostat,Beyaz Reçete ile satılır.,MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,8699832090598,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADEPIRON 1 GR/2 ML IM/IV ENJEKSIYONLUK COZELTI,"171,19",Yes,No,metamizol sodyum,N02BB02,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587751881,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADEPIRON 500 MG TABLET,"78,03",Yes,No,metamizol sodyum,N02BB02,Beyaz Reçete ile satılır.,ADEKA İLAÇ SANAYİ VE TİCARET A.Ş.,8699587011862,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADMIRAZ 0,25 MG FILM KAPLI TABLET (12 TABLET)","4.378,52",Yes,No,siponimod,L04AA42,Kisitlanmiş Beyaz Reçete ile satılır.,FARMANOVA SAĞLIK HİZMETLERİ LTD.ŞTİ,8699074090967,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADMIRAZ 0,25 MG FILM KAPLI TABLET (84 TABLET)","38.608,60",Yes,No,siponimod,L04AA42,Kisitlanmiş Beyaz Reçete ile satılır.,FARMANOVA SAĞLIK HİZMETLERİ LTD.ŞTİ,8699074091018,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADMIRAZ 2 MG FILM KAPLI TABLET (28 TABLET),"52.575,14",Yes,No,siponimod,L04AA42,Kisitlanmiş Beyaz Reçete ile satılır.,FARMANOVA SAĞLIK HİZMETLERİ LTD.ŞTİ,8699074090998,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADMIRAZ 2 MG FILM KAPLI TABLET (98 TABLET),"179.769,29",Yes,No,siponimod,L04AA42,Kisitlanmiş Beyaz Reçete ile satılır.,FARMANOVA SAĞLIK HİZMETLERİ LTD.ŞTİ,8699074091032,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADOPORT 0,5 MG 50 KAPSUL","575,51",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,SANDOZ İLAÇ SANAYİ VE TİCARET A.Ş.,8699516154547,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADOPORT 1 MG 50 KAPSUL,"1.119,28",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,SANDOZ İLAÇ SANAYİ VE TİCARET A.Ş.,8699516154554,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADOPORT 5 MG 50 KAPSUL,"4.133,80",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,SANDOZ İLAÇ SANAYİ VE TİCARET A.Ş.,8699516154561,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADRENALIN 0,25 MG 10 AMPUL","71,95",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788750065,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADRENALIN 0,5 MG 10 AMPUL","126,47",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788750041,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADRENALIN 0,5 MG/ 1 ML ENJEKSIYONLUK COZELTI, 10 AMPUL","70,92",Yes,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,DROGSAN İLAÇLARI SAN. VE TİC. A.Ş.,8699580750188,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADRENALIN 1 MG 10 AMPUL,"128,37",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,OSEL İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699788750027,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADRENALIN 1 MG/ 1 ML ENJEKSIYONLUK COZELTI, 10 AMPUL","76,88",Yes,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,DROGSAN İLAÇLARI SAN. VE TİC. A.Ş.,8699580750171,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADRENALIN BAS GALEN 1 MG 10 AMP,"113,60",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,GALEN İLAÇ SAN.VE TİC.A.Ş,8699607750085,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADRENALIN BAS.GALEN 0,25 MG 10 AMPUL","109,75",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,GALEN İLAÇ SAN.VE TİC.A.Ş,8699607750054,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADRENALIN BIOFARMA 0,25 MG 10 AMPUL","78,44",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578750015,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADRENALIN BIOFARMA 0,50 MG 10 AMPUL","83,22",Yes,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578750039,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADRENALIN BIOFARMA 1 MG 10 AMPUL,"83,22",Yes,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,BİOFARMA İLAÇ SANAYİ VE TİCARET A.Ş.,8699578750053,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADRENALIN COD.GALEN 0,5 MG 10 AMPUL","111,93",No,No,adrenalin,C01CA24,Beyaz Reçete ile satılır.,GALEN İLAÇ SAN.VE TİC.A.Ş,8699607750047,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADRIMISIN 10 MG LIY. ENJ. TOZ ICEREN FLAKON,"167,37",Yes,No,doksorubisin hcl,L01DB01,Beyaz Reçete ile satılır.,SABA İLAÇ SANAYİİ VE TİCARET ANONİM ŞİRKETİ,8699511796056,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADRIMISIN 50 MG LIY. ENJ. TOZ ICEREN FLAKON,"453,63",Yes,No,doksorubisin hcl,L01DB01,Beyaz Reçete ile satılır.,SABA İLAÇ SANAYİİ VE TİCARET ANONİM ŞİRKETİ,8699511796063,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVADOPAN 10 MG TABLET (21 TABLET),"215,80",Yes,No,domperidon,A03FA03,Beyaz Reçete ile satılır.,ADVANCE İLAÇ ANONİM ŞİRKETİ,8683498330075,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADVAGRAF 0,5 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL","1.788,69",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ ANONİM ŞİRKETİ,8699043890185,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVAGRAF 1 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL,"3.104,53",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ ANONİM ŞİRKETİ,8699043890215,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVAGRAF 3 MG UZATILMIS SALIMLI 50 KAPSUL,"5.397,13",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ ANONİM ŞİRKETİ,8699043890444,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVAGRAF 5 MG 50 UZATILMIS SALIMLI 50 SERT KAPSUL,"13.180,08",Yes,No,takrolimus,L04AD02,Beyaz Reçete ile satılır.,ASTELLAS PHARMA İLAÇ TİCARET VE SANAYİ ANONİM ŞİRKETİ,8699043890253,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADVANTAN %0,1 KREM 30 G","78,34",Yes,No,metilprednisolon -topikal,D07AC14,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514350255,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADVANTAN %0,1 MERHEM 30 G","78,34",Yes,No,metilprednisolon -topikal,D07AC14,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514380108,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADVANTAN %0,1 YAGLI MERHEM 15 GR","79,92",Yes,No,metilprednisolon -topikal,D07AC14,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514380092,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"ADVANTAN M %0,1 EMULSIYON 50 G","113,45",Yes,No,metilprednisolon -topikal,D07AC14,Beyaz Reçete ile satılır.,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8699514480037,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVATE 1000 IU/5 ML IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"16.928,08",Yes,No,anti hemofilik faktör 8,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550028,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVATE 1500 IU/5 ML IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"26.362,11",Yes,No,anti hemofilik faktör 8,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550035,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVATE 2000 IU/5 ML IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"35.010,13",Yes,No,anti hemofilik faktör 8,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550042,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVATE 250 IU/5 ML IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"4.420,07",Yes,No,anti hemofilik faktör 8,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550004,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVATE 500 IU/5 ML IV ENJEKSIYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"8.295,29",Yes,No,anti hemofilik faktör 8,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550011,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADVIL LIQUI-GELS 200 MG YUMUSAK KAPSUL (20 KAPSUL),"131,41",Yes,No,ibuprofen,M01AE01,Beyaz Reçete ile satılır.,HALEON TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,8681291150456,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADYNOVATE 1000 IU/2ML IV ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ VE COZUCU (1 FLAKON),"9.253,64",Yes,No,anti hemofilik faktör 8 rekombinant,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550509,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADYNOVATE 1500 IU/2ML IV ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ VE COZUCU (1 FLAKON),"13.034,12",Yes,No,anti hemofilik faktör 8 rekombinant,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550516,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADYNOVATE 2000 IU/5ML IV ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ VE COZUCU (1 FLAKON),"16.820,56",Yes,No,anti hemofilik faktör 8 rekombinant,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550523,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADYNOVATE 250 IU/2ML IV ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ VE COZUCU (1 FLAKON),"2.697,99",Yes,No,anti hemofilik faktör 8 rekombinant,B02BD02,Turunçu Reçete ile satılır.,TAKEDA İLAÇ SAĞLIK SANAYİ TİCARET LTD.ŞTİ.,8681429550486,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,ADYNOVATE 500 IU/2ML IV ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ VE COZUCU (1 FLAKON),"4.381,42",Yes,No,,,,,,,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"AERIUS 0,5 MG/ML 150 ML SURUP","145,96",Yes,No,desloratadin,R06AX27,Beyaz Reçete ile satılır.,ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,8683280337015,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AERIUS 5 MG FILM KAPLI TABLET (20 TABLET),"107,81",Yes,No,desloratadin,R06AX27,Beyaz Reçete ile satılır.,ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,8683280337022,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AEROHIT 100 MCG INHALASYON ICIN TOZ ICEREN BLISTER (60 DOZ),"91,48",Yes,No,flutikazon -inhalant,R03BA05,Beyaz Reçete ile satılır.,CELTİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8697927553379,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AEROHIT 250 MCG INHALASYON ICIN TOZ ICEREN BLISTER (60 DOZ),"167,57",Yes,No,flutikazon -inhalant,R03BA05,Beyaz Reçete ile satılır.,CELTİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8697927553386,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AEROHIT 50 MCG INHALASYON ICIN TOZ ICEREN BLISTER (60 DOZ),"60,93",Yes,No,flutikazon -inhalant,R03BA05,Beyaz Reçete ile satılır.,CELTİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8697927553362,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AEROHIT 500 MCG INHALASYON ICIN TOZ ICEREN BLISTER (60 DOZ),"328,09",Yes,No,flutikazon -inhalant,R03BA05,Beyaz Reçete ile satılır.,CELTİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8697927553393,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AEROLET SURUP (100 ML),"304,47",Yes,No,hedera helicis folium ekstresi,R05CA12,Reçetesiz ile satılır.,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8680199572780,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AETHOXYSKLEROL % 0.5 I.V. ENJEKSIYONLUK COZELTI ICEREN AMPUL ( 2 ML X 5 AMPUL ),"274,96",Yes,No,polidokanol,C05BB02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751745,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AETHOXYSKLEROL % 0.5 I.V. ENJEKSIYONLUK COZELTI ICEREN AMPUL ( 2 ML X 6 AMPUL ),"1.167,63",Yes,No,polidokanol,C05BB02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751837,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AETHOXYSKLEROL % 1 I.V. ENJEKSIYONLUK COZELTI ICEREN AMPUL ( 2 ML X 5 AMPUL ),"311,09",Yes,No,polidokanol,C05BB02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751752,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AETHOXYSKLEROL % 1 I.V. ENJEKSIYONLUK COZELTI ICEREN AMPUL ( 2 ML X 6 AMPUL ),"1.409,02",Yes,No,polidokanol,C05BB02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751851,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AETHOXYSKLEROL % 2 I.V. ENJEKSIYONLUK COZELTI ICEREN AMPUL ( 2 ML X 5 AMPUL ),"462,27",Yes,No,polidokanol,C05BB02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751769,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AETHOXYSKLEROL % 2 I.V. ENJEKSIYONLUK COZELTI ICEREN AMPUL ( 2 ML X 6 AMPUL ),"1.783,91",Yes,No,polidokanol,C05BB02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751875,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AETHOXYSKLEROL % 3 I.V. ENJEKSIYONLUK COZELTI ICEREN AMPUL ( 2 ML X 5 AMPUL ),"507,72",Yes,No,polidokanol,C05BB02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751776,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AETHOXYSKLEROL % 3 I.V. ENJEKSIYONLUK COZELTI ICEREN AMPUL ( 2 ML X 6 AMPUL ),"2.124,64",Yes,No,polidokanol,C05BB02,Beyaz Reçete ile satılır.,ASSOS İLAÇ KİMYA GIDA ÜRÜNLERİ ÜRETİM VE TİC. A.Ş.,8699708751899,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AFEBRYL 300 MG /300 MG/200 MG EFERVESAN TABLET (16 TABLET),"113,62",Yes,No,parasetamol kombinasyon,R05X,Beyaz Reçete ile satılır.,Galepharma İlaç SAN. ve TİC. A.Ş,8699671020015,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AFILTA 20 MG 4 FILM TABLET,"1.638,27",Yes,No,tadalafil,G04BE08,Beyaz Reçete ile satılır.,SANOFİ İLAÇ SANAYİ ve TİC. A.Ş.,8699502093225,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AFINITOR 10 MG 30 TABLET,"28.128,48",Yes,No,everolimus,L04AA18,Beyaz Reçete ile satılır.,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699504011487,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AFINITOR 5 MG 30 TABLET,"19.573,39",Yes,No,everolimus,L04AA18,Beyaz Reçete ile satılır.,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699504011456,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"AFTOJEL %0,1 + %3 JEL","94,15",Yes,No,triamsinolon asetonat -oral,A01AC01,Beyaz Reçete ile satılır.,ORVA İLAÇ SAN. VE TİC. A.Ş.,8699561340131,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AFUNDAS-L 50 MG I.V. INFUZYONLUK LIYOFILIZE TOZ ICEREN 1 FLAKON,"6.760,51",Yes,No,kaspofungin asetat,J02AX04,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541794794,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AFUNDAS-L 70 MG I.V. INFUZYONLUK LIYOFILIZE TOZ ICEREN 1 FLAKON,"8.583,89",Yes,No,kaspofungin asetat,J02AX04,Beyaz Reçete ile satılır.,GENSENTA İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8699541794800,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AGAPAL 75 MG SERT KAPSUL (14 KAPSUL),"156,53",Yes,No,pregabalin,N03AX16,Yeşil Reçete ile satılır.,ADVANCE İLAÇ ANONİM ŞİRKETİ,8683498330068,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"AGLIKO 50 MCG INHALASYON TOZU, SERT KAPSUL","419,19",Yes,No,glikopironyum bromid,R03BB06,Beyaz Reçete ile satılır.,GRANDİ İLAÇ SANAYİ VE TİCARET LTD.ŞTİ,8680264860156,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"AGLIKO PLUS 85 MCG / 43 MCG INHALASYON TOZU, SERT KAPSUL","689,10",Yes,No,indakaterol + glikopironyum bromid,R03AL04,Beyaz Reçete ile satılır.,GRANDİ İLAÇ SANAYİ VE TİCARET LTD.ŞTİ,8680264860163,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AGNUCASTON 30 FILM TABLET,"165,11",Yes,No,fructus agnı castı ekstresi,G02CBXX,Beyaz Reçete ile satılır.,BİONORİCA İLAÇ TİCARET A.Ş.,8680952380911,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"AGRABLOC 12,5 MG/50 ML IV INF. ICIN KON. COZ. ICEREN FLAKON (1 FLAKON)","3.728,52",No,No,tirofiban hcl,B01AC17,Beyaz Reçete ile satılır.,TÜM - EKİP İLAÇ A.Ş,8699814760013,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AGREDUR READY 50 MCG/ML I.V. INFUZYON ICIN COZELTI (250 ML),"3.400,14",Yes,No,tirofiban hcl,B01AC17,Beyaz Reçete ile satılır.,POLİFARMA İLAÇ SAN. VE TİC. A.Ş.,8699606766070,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AGRILOR 90 MG FILM KAPLI TABLET (56 TABLET),"932,86",Yes,No,tikagrelor,B01AC24,Beyaz Reçete ile satılır.,ALİ RAİF İLAÇ SANAYİ A.Ş.,8699543092065,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AIMAFIX 1000 IU/10 ML IV INFUZYONLUK COZELTI HAZIRLAMAK ICIN TOZ VE COZUCU,"12.200,21",Yes,No,insan faktör IX konsantresi,B02BD04,Turunçu Reçete ile satılır.,KEDRİON BETAPHAR BİYOFARMASÖTİK İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680972009014,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AIMAFIX 500 IU/10 ML IV INFUZYON ICIN LIYOFILIZE TOZ ICEREN FLAKON,"6.155,24",Yes,No,insan faktör IX konsantresi,B02BD04,Turunçu Reçete ile satılır.,KEDRİON BETAPHAR BİYOFARMASÖTİK İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8680972009007,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,"AIRCOMB 2,5 MG / 4 MG GRANUL ICEREN SASE (30 SASE)","126,56",No,No,desloratin + montelukast,R03DC03b,Beyaz Reçete ile satılır.,NEUTEC İLAÇ SANAYİ TİCARET ANONİM ŞİRKETİ,8680881249952,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
A,AIRCOMB 5 MG/10 MG FİLM KAPLI TABLET (30 FİLM KAPLI TABLET),"267,34",Yes,No,desloratin + montelukast,R03DC03b,Beyaz Reçete ile satılır.,CELTİS İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ,8697927091604,14 Kasım 2025,,Doktorunuza danışınız.,Doktorunuza danışınız.
